work_orders,section_names,status,working_hours,priority
FA2302220345,EP,0,0.4,3781
FA2302220346,WE,0,4.5,3782
FA2302220347,ES,0,4.0,3783
FA2302220348,ES,0,3.0,3784
FA2302220349,ES,0,3.0,3785
FA2302220351,ES,0,3.0,3786
FA2302220352,WE,0,2.0,3787
FA2302220353,EP,0,0.5,3788
FA2302220354,ES,0,4.0,3789
FA2302220356,AW,0,0.5,3790
FA2302220357,ES,0,4.0,3791
FA2302220359,CNC,0,4.5,3792
FA2302220360,M,0,0.8,3793
FA2302220361,ES,0,4.0,3794
FA2302220369,CNC,0,4.0,3795
FA2302220370,EP,0,0.5,3796
FA2302220371,M,0,0.5,3797
FA2302220372,M,0,0.8,3798
FA2302220373,ES,0,5.0,3799
FA2302220374,ES,0,5.0,3800
FA2302220375,CNC,0,2.0,3801
FA2302220376,ES,0,3.0,3802
FA2302220382,G,0,2.5,3803
FA2302220386,G,0,2.0,3804
FA2302220388,WE,0,1.2,3805
FA2302280320,G,0,8.0,3806
FA2303020375,G,0,2.0,3807
FA2303030009,CNC,0,11.0,3808
FA2303050001,CNC,0,2.5,3809
FA2303050002,CNC,0,2.0,3810
FA2303050003,CNC,0,2.0,3811
FA2303050004,CNC,0,3.5,3812
FA2303050005,CNC,0,2.0,3813
FA2303050006,CNC,0,2.0,3814
FA2303050007,CNC,0,2.0,3815
FA2303050008,CNC,0,2.5,3816
FA2303050009,CNC,0,2.0,3817
FA2303050010,CNC,0,2.0,3818
FA2303050011,CNC,0,3.5,3819
FA2303050012,CNC,0,2.0,3820
FA2303050013,CNC,0,2.0,3821
FA2303050014,CNC,0,2.0,3822
FA2303050015,CNC,0,2.5,3823
FA2303050016,CNC,0,2.0,3824
FA2303050017,CNC,0,2.0,3825
FA2303050018,CNC,0,3.5,3826
FA2303050019,CNC,0,2.0,3827
FA2303050020,CNC,0,2.0,3828
FA2303050021,CNC,0,2.0,3829
FA2303050084,ES,0,7.0,3830
FA2303050089,M,0,1.3,3831
FA2303090091,CNC,0,2.0,3832
FA2302220335,G,0,1.5,3833
FA2302220336,G,0,1.5,3834
FA2302220344,ES,0,4.0,3835
FA2302220345,WE,0,6.0,3836
FA2302220346,ES,0,2.0,3837
FA2302220351,M,0,0.5,3838
FA2302220352,ES,0,5.0,3839
FA2302220353,WE,0,6.0,3840
FA2302220356,G,0,1.5,3841
FA2302220359,ES,0,8.0,3842
FA2302220360,CNC,0,4.5,3843
FA2302220369,ES,0,7.0,3844
FA2302220370,WE,0,2.5,3845
FA2302220371,CNC,0,4.0,3846
FA2302220372,CNC,0,6.0,3847
FA2302220373,M,0,0.5,3848
FA2302220382,EP,0,0.5,3849
FA2302220386,WE,0,2.5,3850
FA2302220388,ES,0,3.0,3851
FA2302280320,WE,0,15.0,3852
FA2303020375,WE,0,10.0,3853
FA2303030009,GP,0,10.0,3854
FA2303050001,G,0,3.0,3855
FA2303050002,G,0,2.0,3856
FA2303050003,G,0,2.0,3857
FA2303050004,ES,0,3.5,3858
FA2303050005,G,0,3.0,3859
FA2303050006,G,0,2.0,3860
FA2303050007,G,0,2.0,3861
FA2303050008,G,0,3.0,3862
FA2303050009,G,0,2.0,3863
FA2303050010,G,0,2.0,3864
FA2303050011,ES,0,3.5,3865
FA2303050012,G,0,3.0,3866
FA2303050013,G,0,2.0,3867
FA2303050014,G,0,2.0,3868
FA2303050015,G,0,3.0,3869
FA2303050016,G,0,2.0,3870
FA2303050017,G,0,2.0,3871
FA2303050018,ES,0,3.5,3872
FA2303050019,G,0,3.0,3873
FA2303050020,G,0,2.0,3874
FA2303050021,G,0,2.0,3875
FA2303090091,ES,0,3.0,3876
FA2302220335,ES,0,2.0,3877
FA2302220336,ES,0,2.0,3878
FA2302220345,ES,0,6.0,3879
FA2302220353,ES,0,8.0,3880
FA2302220356,ES,0,3.0,3881
FA2302220360,ES,0,8.0,3882
FA2302220370,CNC,0,3.0,3883
FA2302220371,ES,0,7.0,3884
FA2302220372,ES,0,6.0,3885
FA2302220382,WE,0,6.0,3886
FA2302220386,ES,0,5.0,3887
FA2302280320,M,0,0.5,3888
FA2303020375,CNC,0,24.0,3889
FA2303030009,CNC,0,32.0,3890
FA2303050004,G,0,2.0,3891
FA2303050011,G,0,2.0,3892
FA2303050018,G,0,2.0,3893
FA2302220370,ES,0,12.0,3894
FA2302220372,G,0,1.5,3895
FA2302220382,ES,0,8.0,3896
FA2302220386,M,0,0.5,3897
FA2303020375,ES,0,30.0,3898
FA2303030009,ES,0,20.0,3899
FA2303050004,M,0,1.0,3900
FA2303050011,M,0,1.0,3901
FA2303050018,M,0,1.0,3902
FA2302220370,M,0,0.5,3903
FA2302220382,M,0,0.7,3904
FA2302220386,G,0,0.3,3905
FA2303020375,M,0,1.2,3906
FA2302220382,G,0,0.5,3907
FA2303020375,G,0,0.5,3908
FA2303120078,EP,0,0.5,3909
FA2302190170,G,0,1.8,3910
FA2302190172,G,0,1.8,3911
FA2302190190,WE,0,2.0,3912
FA2302190191,WE,0,1.5,3913
FA2302190192,WE,0,1.5,3914
FA2302220387,G,0,2.5,3915
FA2302280249,H,0,72.0,3916
FA2302280258,H,0,72.0,3917
FA2302280259,CNC,0,2.5,3918
FA2302280260,H,0,72.0,3919
FA2302280304,CNC,0,3.0,3920
FA2302280306,CNC,0,3.0,3921
FA2303060034,WE,0,5.0,3922
FA2303120078,WE,0,7.0,3923
FA2302220363,G,0,2.5,3924
FA2302220364,G,0,2.5,3925
FA2302220365,G,0,2.5,3926
FA2302220366,G,0,2.5,3927
FA2302220367,G,0,2.5,3928
FA2302220368,G,0,2.5,3929
FA2302220387,ES,0,2.5,3930
FA2302280249,GP,0,3.0,3931
FA2302280258,GP,0,3.5,3932
FA2302280259,H,0,72.0,3933
FA2302280260,GP,0,3.5,3934
FA2302280304,H,0,72.0,3935
FA2302280306,H,0,72.0,3936
FA2303020368,CNC,0,30.0,3937
FA2303060034,M,0,3.0,3938
FA2303120078,G,0,9.0,3939
FA2302190131,M,0,0.5,3940
FA2302190134,M,0,0.5,3941
FA2302190139,M,0,0.5,3942
FA2302190141,M,0,0.5,3943
FA2302190142,M,0,0.5,3944
FA2302190150,WE,0,2.2,3945
FA2302190151,WE,0,2.2,3946
FA2302190155,WE,0,1.8,3947
FA2302190156,WE,0,1.8,3948
FA2302190157,WE,0,1.8,3949
FA2302190158,WE,0,1.8,3950
FA2302190159,WE,0,3.0,3951
FA2302190165,WE,0,2.3,3952
FA2302190184,G,0,1.0,3953
FA2302210059,M,0,1.5,3954
FA2302220363,ES,0,2.0,3955
FA2302220364,ES,0,2.0,3956
FA2302220365,ES,0,2.0,3957
FA2302220366,ES,0,1.5,3958
FA2302220367,ES,0,1.5,3959
FA2302220368,ES,0,1.5,3960
FA2302280249,G,0,8.0,3961
FA2302280258,G,0,5.0,3962
FA2302280259,GP,0,2.5,3963
FA2302280260,G,0,5.0,3964
FA2302280304,GP,0,3.5,3965
FA2302280306,GP,0,3.0,3966
FA2303020376,G,0,2.0,3967
FA2303120078,WE,0,6.0,3968
FA2302190159,M,0,0.5,3969
FA2302190165,M,0,0.5,3970
FA2302280249,WE,0,4.0,3971
FA2302280258,WE,0,6.0,3972
FA2302280259,G,0,3.0,3973
FA2302280260,WE,0,8.0,3974
FA2302280304,G,0,5.0,3975
FA2302280306,G,0,3.5,3976
FA2303020376,WE,0,10.0,3977
FA2303120078,ES,0,12.0,3978
FA2302280259,CNC,0,3.0,3979
FA2302280304,CNC,0,3.0,3980
FA2302280306,CNC,0,3.5,3981
FA2303020376,CNC,0,24.0,3982
FA2303120078,M,0,1.0,3983
FA2302280304,M,0,0.5,3984
FA2303020376,ES,0,30.0,3985
FA2303020376,M,0,1.2,3986
FA2303020376,G,0,0.5,3987
FA2302280254,H,0,72.0,3988
FA2302280255,H,0,72.0,3989
FA2302280256,H,0,72.0,3990
FA2302280257,H,0,72.0,3991
FA2302280270,H,0,72.0,3992
FA2302280272,H,0,72.0,3993
FA2302280273,H,0,72.0,3994
FA2302280274,H,0,72.0,3995
FA2302280275,H,0,72.0,3996
FA2302280276,H,0,72.0,3997
FA2302280279,H,0,72.0,3998
FA2302280280,H,0,72.0,3999
FA2302280281,H,0,72.0,4000
FA2302280282,H,0,72.0,4001
FA2302280283,H,0,72.0,4002
FA2302280284,H,0,72.0,4003
FA2302280285,H,0,72.0,4004
FA2302280286,H,0,72.0,4005
FA2302280287,H,0,72.0,4006
FA2302280290,H,0,72.0,4007
FA2302280291,H,0,72.0,4008
FA2302280296,H,0,72.0,4009
FA2302280297,H,0,72.0,4010
FA2302280303,H,0,72.0,4011
FA2302280308,H,0,72.0,4012
FA2302280309,H,0,72.0,4013
FA2302280317,H,0,72.0,4014
FA2303110049,CNC,0,6.0,4015
FA2303110053,CNC,0,6.0,4016
FA2302280254,GP,0,1.5,4017
FA2302280255,GP,0,1.5,4018
FA2302280256,GP,0,1.5,4019
FA2302280257,GP,0,1.5,4020
FA2302280270,G,0,1.3,4021
FA2302280272,GP,0,1.3,4022
FA2302280273,GP,0,1.5,4023
FA2302280274,GP,0,1.5,4024
FA2302280275,GP,0,1.5,4025
FA2302280276,GP,0,1.5,4026
FA2302280279,G,0,1.5,4027
FA2302280280,G,0,1.5,4028
FA2302280281,G,0,2.0,4029
FA2302280282,G,0,2.0,4030
FA2302280283,G,0,2.0,4031
FA2302280284,G,0,2.0,4032
FA2302280285,G,0,2.0,4033
FA2302280286,GP,0,2.5,4034
FA2302280287,GP,0,3.0,4035
FA2302280290,GP,0,2.0,4036
FA2302280291,GP,0,2.5,4037
FA2302280296,GP,0,2.5,4038
FA2302280297,GP,0,2.5,4039
FA2302280303,GP,0,1.5,4040
FA2302280308,G,0,5.0,4041
FA2302280309,G,0,5.0,4042
FA2302280317,G,0,1.5,4043
FA2303110049,G,0,6.0,4044
FA2303110053,G,0,6.0,4045
FA2302280254,M,0,0.5,4046
FA2302280255,WE,0,4.0,4047
FA2302280256,M,0,0.5,4048
FA2302280257,M,0,0.3,4049
FA2302280270,WE,0,2.0,4050
FA2302280272,EP,0,0.3,4051
FA2302280273,WE,0,3.0,4052
FA2302280274,WE,0,3.0,4053
FA2302280275,WE,0,2.5,4054
FA2302280276,WE,0,3.0,4055
FA2302280279,WE,0,2.0,4056
FA2302280280,WE,0,2.0,4057
FA2302280281,WE,0,3.0,4058
FA2302280282,WE,0,2.5,4059
FA2302280283,WE,0,2.5,4060
FA2302280284,WE,0,3.0,4061
FA2302280285,WE,0,2.5,4062
FA2302280286,G,0,0.5,4063
FA2302280287,GP,0,0.5,4064
FA2302280291,WE,0,8.0,4065
FA2302280296,G,0,3.0,4066
FA2302280297,G,0,3.0,4067
FA2302280303,M,0,0.3,4068
FA2302280308,M,0,0.5,4069
FA2302280309,WE,0,2.5,4070
FA2302280317,WE,0,2.0,4071
FA2303110049,CNC,0,20.0,4072
FA2303110053,CNC,0,20.0,4073
FA2302280255,M,0,0.3,4074
FA2302280272,WE,0,2.0,4075
FA2302280280,M,0,0.5,4076
FA2302280283,M,0,0.5,4077
FA2302280284,M,0,0.4,4078
FA2302280309,M,0,0.5,4079
FA2303110049,P,0,2.0,4080
FA2303110053,P,0,2.0,4081
FA2303110049,ES,0,40.0,4082
FA2303110053,ES,0,40.0,4083
FA2302280314,EP,0,0.5,4084
FA2302280314,WE,0,25.0,4085
FA2302280314,CNC,0,12.0,4086
FA2302280314,ES,0,15.0,4087
FA2302280314,M,0,0.5,4088
FA2303130400,CNC,0,4.0,4089
FA2303130439,CNC,0,3.0,4090
FA2303130400,WE,0,4.0,4091
FA2303130439,EP,0,1.0,4092
FA2303020369,G,0,16.0,4093
FA2303130400,ES,0,6.0,4094
FA2303130439,WE,0,3.0,4095
FA2302280248,CNC,0,6.0,4096
FA2302280268,G,0,4.0,4097
FA2303020369,CNC,0,10.0,4098
FA2303020371,CNC,0,10.0,4099
FA2303130439,ES,0,3.0,4100
FA2302220162,EP,0,0.5,4101
FA2302280154,ES,0,6.0,4102
FA2302280248,GP,0,4.0,4103
FA2302280268,EP,0,0.5,4104
FA2302220162,WE,0,3.0,4105
FA2302280154,G,0,3.0,4106
FA2302280248,CNC,0,10.0,4107
FA2302280268,WE,0,6.0,4108
FA2302220162,ES,0,3.5,4109
FA2302280248,M,0,3.5,4110
FA2302280268,CNC,0,8.0,4111
FA2302220162,M,0,2.0,4112
FA2302280248,WE,0,8.0,4113
FA2302280268,ES,0,15.0,4114
FA2302280268,M,0,0.5,4115
FA2302280268,G,0,0.3,4116
FA2302280294,GP,0,4.0,4117
FA2302280295,GP,0,4.0,4118
FA2302280319,GP,0,2.5,4119
FA2302280294,G,0,6.0,4120
FA2302280295,G,0,4.5,4121
FA2302280319,G,0,4.0,4122
FA2302280246,GP,0,4.0,4123
FA2302280266,G,0,2.0,4124
FA2302280267,G,0,2.0,4125
FA2302280294,CNC,0,8.0,4126
FA2302280295,CNC,0,5.0,4127
FA2302280312,CNC,0,20.0,4128
FA2302280315,G,0,2.5,4129
FA2302280319,WE,0,3.0,4130
FA2303110047,CNC,0,1.5,4131
FA2303110052,CNC,0,1.5,4132
FA2302280246,CNC,0,13.0,4133
FA2302280266,EP,0,0.5,4134
FA2302280267,EP,0,0.5,4135
FA2302280311,EP,0,0.5,4136
FA2302280312,EP,0,0.5,4137
FA2302280315,WE,0,3.5,4138
FA2302280319,CNC,0,6.0,4139
FA2303110047,ES,0,24.0,4140
FA2303110048,ES,0,24.0,4141
FA2303110051,ES,0,24.0,4142
FA2303110052,ES,0,24.0,4143
FA2302280246,WE,0,6.0,4144
FA2302280266,WE,0,12.0,4145
FA2302280267,WE,0,11.0,4146
FA2302280311,WE,0,3.0,4147
FA2302280312,WE,0,2.0,4148
FA2302280315,ES,0,10.0,4149
FA2302280319,ES,0,2.5,4150
FA2303110047,G,0,3.0,4151
FA2303110048,G,0,3.5,4152
FA2303110051,G,0,3.0,4153
FA2303110052,G,0,3.0,4154
FA2302280246,M,0,1.0,4155
FA2302280266,CNC,0,8.0,4156
FA2302280267,CNC,0,6.0,4157
FA2302280311,ES,0,3.5,4158
FA2302280312,ES,0,3.5,4159
FA2302280315,M,0,0.5,4160
FA2302280319,M,0,1.0,4161
FA2302280266,ES,0,4.0,4162
FA2302280267,ES,0,2.0,4163
FA2302280311,M,0,2.0,4164
FA2302280312,M,0,2.0,4165
FA2302280315,G,0,0.5,4166
FA2302280266,M,0,0.5,4167
FA2302280267,M,0,0.5,4168
FA2302280266,G,0,0.5,4169
FA2302280267,G,0,0.5,4170
FA2302280289,GP,0,1.5,4171
FA2302280298,G,0,1.0,4172
FA2302280299,WE,0,2.0,4173
FA2302280300,WE,0,3.0,4174
FA2302280301,WE,0,3.0,4175
FA2302280310,GP,0,2.0,4176
FA2302280318,G,0,2.0,4177
FA2302280244,G,0,3.0,4178
FA2302280245,G,0,3.0,4179
FA2302280247,G,0,3.0,4180
FA2302280289,CNC,0,1.5,4181
FA2302280310,G,0,3.0,4182
FA2302280318,CNC,0,3.0,4183
FA2302280244,ES,0,4.0,4184
FA2302280245,ES,0,3.0,4185
FA2302280247,CNC,0,6.0,4186
FA2302280250,M,0,0.3,4187
FA2302280251,M,0,0.3,4188
FA2302280252,M,0,0.3,4189
FA2302280253,M,0,0.3,4190
FA2302280261,M,0,0.4,4191
FA2302280263,G,0,1.5,4192
FA2302280264,G,0,1.0,4193
FA2302280265,G,0,4.0,4194
FA2302280269,G,0,1.5,4195
FA2302280271,EP,0,0.3,4196
FA2302280277,WE,0,2.0,4197
FA2302280278,WE,0,2.0,4198
FA2302280288,G,0,0.5,4199
FA2302280302,M,0,0.3,4200
FA2302280307,M,0,1.0,4201
FA2302280310,CNC,0,4.0,4202
FA2302280316,WE,0,2.0,4203
FA2302280247,WE,0,3.0,4204
FA2302280263,WE,0,2.5,4205
FA2302280264,WE,0,2.0,4206
FA2302280265,WE,0,2.0,4207
FA2302280269,WE,0,3.5,4208
FA2302280271,WE,0,2.0,4209
FA2302280263,ES,0,6.0,4210
FA2302280264,ES,0,6.0,4211
FA2302280265,ES,0,6.0,4212
FA2302280269,ES,0,6.0,4213
FA2302280263,M,0,0.5,4214
FA2302280264,M,0,0.5,4215
FA2302280265,M,0,0.5,4216
FA2302280269,M,0,0.5,4217
FA2302280263,G,0,0.3,4218
FA2302280264,G,0,0.3,4219
FA2302280265,G,0,0.3,4220
FA2302280269,G,0,0.3,4221
FA2303060101,H,0,72.0,4222
FA2303060102,H,0,72.0,4223
FA2303060106,H,0,72.0,4224
FA2303060101,GP,0,5.0,4225
FA2303060102,GP,0,5.0,4226
FA2303060106,GP,0,5.0,4227
FA2303060101,CNC,0,16.0,4228
FA2303060102,CNC,0,16.0,4229
FA2303060106,CNC,0,16.0,4230
FA2303060101,EP,0,1.5,4231
FA2303060102,EP,0,1.5,4232
FA2303060106,EP,0,1.5,4233
FA2303060101,WE,0,16.0,4234
FA2303060102,WE,0,16.0,4235
FA2303060106,WE,0,16.0,4236
FA2303060101,G,0,1.5,4237
FA2303060102,G,0,1.5,4238
FA2303060106,G,0,1.5,4239
FA2303060101,ES,0,32.0,4240
FA2303060102,ES,0,32.0,4241
FA2303060106,ES,0,32.0,4242
FA2302010118,EM,0,1.0,4243
FA2303060107,H,0,72.0,4244
FA2303060107,GP,0,5.0,4245
FA2303060107,CNC,0,16.0,4246
FA2303060107,EP,0,1.5,4247
FA2303060107,WE,0,16.0,4248
FA2303060107,G,0,1.5,4249
FA2303060107,ES,0,32.0,4250
FA2303030048,BD,0,3.0,4251
FA2303030048,CNC,0,14.0,4252
FA2303030048,M,0,5.0,4253
FA2303030048,H,0,72.0,4254
FA2303030048,GP,0,10.0,4255
FA2303030048,CNC,0,12.0,4256
FA2303030048,GP,0,3.0,4257
FA2303030048,CNC,0,18.0,4258
FA2303030048,ES,0,16.0,4259
FA2303060109,H,0,72.0,4260
FA2303060109,G,0,24.0,4261
FA2303060109,CNC,0,8.0,4262
FA2303060105,GP,0,3.0,4263
FA2303060105,CNC,0,4.0,4264
FA2303060105,WE,0,8.0,4265
FA2303060105,G,0,4.0,4266
FA2205110001,H,0,72.0,4267
FA2205110001,GP,0,1.5,4268
FA2205110001,MC,0,0.1,4269
FA2303060103,G,0,4.0,4270
FA2303060108,G,0,4.0,4271
FA2303060103,WE,0,16.0,4272
FA2303060108,WE,0,16.0,4273
FA2303060103,CNC,0,16.0,4274
FA2303060108,CNC,0,16.0,4275
FA2303060103,ES,0,16.0,4276
FA2303060108,ES,0,16.0,4277
FA2303050105,CNC,0,12.0,4278
FA2303050105,H,0,72.0,4279
FA2303050105,GP,0,10.0,4280
FA2303050105,CNC,0,28.0,4281
FA2303050105,EP,0,5.0,4282
FA2303050105,WE,0,40.0,4283
FA2303050105,ES,0,76.0,4284
FA2303110055,CNC,0,7.0,4285
FA2303060110,GP,0,3.0,4286
FA2303110055,G,0,7.0,4287
FA2303060110,CNC,0,4.0,4288
FA2303110055,EP,0,1.5,4289
FA2303060104,CNC,0,8.0,4290
FA2303060110,WE,0,8.0,4291
FA2303110055,WE,0,6.0,4292
FA2303060110,G,0,4.0,4293
FA2303110055,CNC,0,28.0,4294
FA2303110055,P,0,2.0,4295
FA2303110055,ES,0,40.0,4296
FA2204080102,M,0,0.5,4297
FA2303030058,BD,0,2.0,4298
FA2303030058,M,0,5.0,4299
FA2303030058,GP,0,5.0,4300
FA2303030058,CNC,0,20.0,4301
FA2303030058,WE,0,7.0,4302
FA2303030058,ES,0,16.0,4303
FA2303030058,M,0,1.0,4304
FA2303050104,CNC,0,14.0,4305
FA2303050116,CNC,0,14.0,4306
FA2303050104,H,0,72.0,4307
FA2303050116,H,0,72.0,4308
FA2303050104,GP,0,10.0,4309
FA2303050116,GP,0,10.0,4310
FA2303050104,CNC,0,36.0,4311
FA2303050116,CNC,0,36.0,4312
FA2303050104,EP,0,1.0,4313
FA2303050116,EP,0,1.0,4314
FA2303050104,WE,0,6.0,4315
FA2303050116,WE,0,6.0,4316
FA2303050104,ES,0,36.0,4317
FA2303050116,ES,0,36.0,4318
FA2303050112,CNC,0,6.0,4319
FA2303050113,CNC,0,6.0,4320
FA2303050112,H,0,72.0,4321
FA2303050113,H,0,72.0,4322
FA2303050112,GP,0,5.0,4323
FA2303050113,GP,0,5.0,4324
FA2303050112,G,0,12.0,4325
FA2303050113,G,0,12.0,4326
FA2303050112,EP,0,1.5,4327
FA2303050113,EP,0,1.5,4328
FA2303050112,WE,0,15.0,4329
FA2303050113,WE,0,15.0,4330
FA2303050112,CNC,0,24.0,4331
FA2303050113,CNC,0,24.0,4332
FA2303050112,ES,0,25.0,4333
FA2303050113,ES,0,25.0,4334
FA2303050112,M,0,1.5,4335
FA2303050113,M,0,1.5,4336
FA2303110042,CNC,0,12.0,4337
FA2303110042,H,0,72.0,4338
FA2303110042,GP,0,8.0,4339
FA2303110042,EP,0,0.5,4340
FA2303110042,WE,0,25.0,4341
FA2303110042,CNC,0,12.0,4342
FA2303110042,ES,0,15.0,4343
FA2303110042,M,0,0.5,4344
FA2303110041,M,0,4.0,4345
FA2303110041,H,0,72.0,4346
FA2303110041,GP,0,5.0,4347
FA2303110041,G,0,4.0,4348
FA2303110041,EP,0,0.5,4349
FA2303110041,WE,0,11.0,4350
FA2303110041,CNC,0,4.0,4351
FA2303110041,ES,0,15.0,4352
FA2303110041,M,0,0.5,4353
FA2303110041,G,0,0.3,4354
FA2303110039,M,0,6.0,4355
FA2303110040,M,0,6.0,4356
FA2303130470,GD,0,6.0,4357
FA2303110039,H,0,72.0,4358
FA2303110040,H,0,72.0,4359
FA2303130470,BD,0,2.0,4360
FA2303110039,GP,0,6.0,4361
FA2303110040,GP,0,6.0,4362
FA2303130470,M,0,8.0,4363
FA2303110039,G,0,2.0,4364
FA2303110040,G,0,2.0,4365
FA2303130470,CNC,0,14.0,4366
FA2303110039,EP,0,0.5,4367
FA2303110040,EP,0,0.5,4368
FA2303130470,M,0,3.0,4369
FA2303110039,WE,0,12.0,4370
FA2303110040,WE,0,11.0,4371
FA2303130470,GP,0,10.0,4372
FA2303110039,CNC,0,8.0,4373
FA2303110040,CNC,0,6.0,4374
FA2303130470,CNC,0,12.0,4375
FA2303110039,ES,0,4.0,4376
FA2303110040,ES,0,2.0,4377
FA2303130470,GP,0,3.0,4378
FA2303110039,M,0,0.6,4379
FA2303110040,M,0,0.5,4380
FA2303130470,CNC,0,6.0,4381
FA2303110039,G,0,0.5,4382
FA2303110040,G,0,0.5,4383
FA2303130470,EP,0,3.0,4384
FA2303130470,WE,0,33.0,4385
FA2303130470,CNC,0,20.0,4386
FA2303130470,P,0,1.0,4387
FA2303130470,ES,0,40.0,4388
FA2303130461,GD,0,6.0,4389
FA2303110027,CNC,0,2.0,4390
FA2303110028,H,0,72.0,4391
FA2303130461,BD,0,2.0,4392
FA2303110027,H,0,72.0,4393
FA2303110028,G,0,6.0,4394
FA2303130461,M,0,8.0,4395
FA2303110027,G,0,6.0,4396
FA2303110028,CNC,0,4.5,4397
FA2303130461,CNC,0,14.0,4398
FA2303110027,CNC,0,4.5,4399
FA2303110028,EP,0,0.5,4400
FA2303130461,M,0,1.5,4401
FA2303110027,EP,0,0.5,4402
FA2303110028,WE,0,5.0,4403
FA2303130461,GP,0,10.0,4404
FA2303110027,WE,0,5.0,4405
FA2303110028,ES,0,4.5,4406
FA2303130461,CNC,0,14.0,4407
FA2303110027,ES,0,4.5,4408
FA2303110028,M,0,0.5,4409
FA2303130461,GP,0,3.0,4410
FA2303110027,M,0,0.5,4411
FA2303130461,CNC,0,6.0,4412
FA2303130461,EP,0,2.0,4413
FA2303130461,WE,0,20.0,4414
FA2303130461,CNC,0,18.0,4415
FA2303130461,P,0,1.0,4416
FA2303130461,ES,0,45.0,4417
FA2303050114,CNC,0,12.0,4418
FA2303050115,CNC,0,12.0,4419
FA2303050114,ES,0,45.0,4420
FA2303050115,ES,0,45.0,4421
FA2303050114,WE,0,11.0,4422
FA2303050115,WE,0,11.0,4423
FA2303050114,G,0,8.0,4424
FA2303050115,G,0,8.0,4425
FA2303100134,WE,0,16.0,4426
FA2303100135,WE,0,16.0,4427
FA2303100137,WE,0,20.0,4428
FA2303100133,GP,0,8.0,4429
FA2303100134,GP,0,8.0,4430
FA2303100135,GP,0,8.0,4431
FA2303100136,GP,0,9.0,4432
FA2303100137,GP,0,9.0,4433
FA2303100138,G,0,9.0,4434
FA2303100139,G,0,9.0,4435
FA2303100133,G,0,4.0,4436
FA2303100134,G,0,4.0,4437
FA2303100135,G,0,4.0,4438
FA2303100136,WE,0,12.0,4439
FA2303100137,WE,0,12.0,4440
FA2303100138,ES,0,40.0,4441
FA2303100139,ES,0,40.0,4442
FA2303100133,ES,0,24.0,4443
FA2303100134,ES,0,24.0,4444
FA2303100135,ES,0,24.0,4445
FA2303100136,ES,0,20.0,4446
FA2303100137,ES,0,20.0,4447
FA2303100133,EM,0,1.5,4448
FA2303100134,EM,0,1.5,4449
FA2303100135,EM,0,1.5,4450
FA2303100136,M,0,1.5,4451
FA2303100137,M,0,1.5,4452
FA2303100133,M,0,1.5,4453
FA2303100134,M,0,1.5,4454
FA2303100135,M,0,1.5,4455
FA2303100136,G,0,2.5,4456
FA2303100137,G,0,2.5,4457
FA2303100133,G,0,0.5,4458
FA2303100134,G,0,0.5,4459
FA2303100135,G,0,0.5,4460
FA2303010107,WE,0,28.0,4461
FA2303010107,M,0,18.0,4462
FA2303100132,GP,0,8.0,4463
FA2303100132,G,0,4.0,4464
FA2303100132,ES,0,24.0,4465
FA2303100132,EM,0,1.5,4466
FA2303100132,M,0,1.5,4467
FA2303100132,G,0,0.5,4468
FA2303110034,GD,0,3.0,4469
FA2303110044,EP,0,0.3,4470
FA2303110034,BD,0,1.5,4471
FA2303110035,GP,0,2.5,4472
FA2303110044,WE,0,10.0,4473
FA2303110034,M,0,2.0,4474
FA2303110035,G,0,4.0,4475
FA2303110036,GP,0,3.0,4476
FA2303110037,GP,0,3.0,4477
FA2303110038,GP,0,2.0,4478
FA2303110043,GP,0,3.0,4479
FA2303110044,GP,0,4.0,4480
FA2303110129,G,0,2.0,4481
FA2303110130,G,0,2.0,4482
FA2303050106,WE,0,6.0,4483
FA2303050107,WE,0,6.0,4484
FA2303050108,WE,0,6.0,4485
FA2303050109,WE,0,6.0,4486
FA2303110034,GP,0,4.0,4487
FA2303110035,WE,0,3.0,4488
FA2303110036,G,0,1.5,4489
FA2303110037,G,0,1.0,4490
FA2303110038,G,0,4.5,4491
FA2303110043,G,0,1.5,4492
FA2303110044,G,0,2.5,4493
FA2303110129,CNC,0,6.0,4494
FA2303110130,CNC,0,6.0,4495
FA2303110131,GP,0,4.0,4496
FA2303110132,ES,0,12.0,4497
FA2303050106,ES,0,13.0,4498
FA2303050107,ES,0,13.0,4499
FA2303050108,ES,0,13.0,4500
FA2303050109,ES,0,13.0,4501
FA2303110034,CNC,0,13.0,4502
FA2303110035,CNC,0,6.0,4503
FA2303110036,WE,0,2.5,4504
FA2303110037,WE,0,2.0,4505
FA2303110038,WE,0,2.0,4506
FA2303110043,WE,0,3.5,4507
FA2303110044,WE,0,3.5,4508
FA2303110129,ES,0,8.0,4509
FA2303110130,ES,0,8.0,4510
FA2303110131,G,0,8.0,4511
FA2303110132,M,0,1.5,4512
FA2303050106,M,0,1.0,4513
FA2303050107,M,0,1.0,4514
FA2303050108,M,0,1.0,4515
FA2303050109,M,0,1.0,4516
FA2303110034,WE,0,6.0,4517
FA2303110035,ES,0,2.5,4518
FA2303110036,ES,0,6.0,4519
FA2303110037,ES,0,6.0,4520
FA2303110038,ES,0,6.0,4521
FA2303110043,ES,0,6.0,4522
FA2303110044,ES,0,10.0,4523
FA2303110129,G,0,4.0,4524
FA2303110130,G,0,4.0,4525
